"Plot Title: DO_02"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645540, SEN S/N: 20645540)","Temp, °C (LGR S/N: 20645540, SEN S/N: 20645540)","Coupler Detached (LGR S/N: 20645540)","Coupler Attached (LGR S/N: 20645540)","Host Connected (LGR S/N: 20645540)","Stopped (LGR S/N: 20645540)","End Of File (LGR S/N: 20645540)"
914,06/12/22 02:15:00 AM,2.30,7.00,,,,,
915,06/12/22 02:30:00 AM,2.29,6.96,,,,,
916,06/12/22 02:45:00 AM,2.28,6.94,,,,,
917,06/12/22 03:00:00 AM,2.27,6.90,,,,,
918,06/12/22 03:15:00 AM,2.26,6.88,,,,,
919,06/12/22 03:30:00 AM,2.26,6.86,,,,,
920,06/12/22 03:45:00 AM,2.28,6.82,,,,,
921,06/12/22 04:00:00 AM,2.30,6.80,,,,,
922,06/12/22 04:15:00 AM,2.32,6.74,,,,,
923,06/12/22 04:30:00 AM,2.33,6.64,,,,,
924,06/12/22 04:45:00 AM,2.32,6.46,,,,,
925,06/12/22 05:00:00 AM,2.30,6.28,,,,,
926,06/12/22 05:15:00 AM,2.27,6.12,,,,,
927,06/12/22 05:30:00 AM,2.38,6.00,,,,,
928,06/12/22 05:45:00 AM,2.52,6.00,,,,,
929,06/12/22 06:00:00 AM,2.62,6.00,,,,,
930,06/12/22 06:15:00 AM,2.74,6.02,,,,,
931,06/12/22 06:30:00 AM,2.82,6.04,,,,,
932,06/12/22 06:45:00 AM,2.87,6.04,,,,,
933,06/12/22 07:00:00 AM,2.90,6.06,,,,,
934,06/12/22 07:15:00 AM,2.93,6.04,,,,,
935,06/12/22 07:30:00 AM,2.94,6.06,,,,,
936,06/12/22 07:45:00 AM,2.94,6.08,,,,,
937,06/12/22 08:00:00 AM,2.94,6.12,,,,,
938,06/12/22 08:15:00 AM,2.93,6.14,,,,,
939,06/12/22 08:30:00 AM,2.92,6.16,,,,,
940,06/12/22 08:45:00 AM,2.90,6.18,,,,,
941,06/12/22 09:00:00 AM,2.88,6.24,,,,,
942,06/12/22 09:15:00 AM,2.86,6.30,,,,,
943,06/12/22 09:30:00 AM,2.83,6.36,,,,,
944,06/12/22 09:45:00 AM,2.82,6.40,,,,,
945,06/12/22 10:00:00 AM,2.80,6.46,,,,,
946,06/12/22 10:15:00 AM,2.78,6.52,,,,,
947,06/12/22 10:30:00 AM,2.75,6.56,,,,,
948,06/12/22 10:45:00 AM,2.74,6.62,,,,,
949,06/12/22 11:00:00 AM,2.71,6.74,,,,,
950,06/12/22 11:15:00 AM,2.68,6.86,,,,,
951,06/12/22 11:30:00 AM,2.65,7.00,,,,,
952,06/12/22 11:45:00 AM,2.62,7.22,,,,,
953,06/12/22 12:00:00 PM,2.58,7.50,,,,,
954,06/12/22 12:15:00 PM,2.54,7.74,,,,,
955,06/12/22 12:30:00 PM,2.48,7.90,,,,,
956,06/12/22 12:45:00 PM,2.44,8.06,,,,,
957,06/12/22 01:00:00 PM,2.41,8.18,,,,,
958,06/12/22 01:15:00 PM,2.39,8.28,,,,,
959,06/12/22 01:30:00 PM,2.39,8.40,,,,,
960,06/12/22 01:45:00 PM,2.39,8.48,,,,,
961,06/12/22 02:00:00 PM,2.39,8.60,,,,,
962,06/12/22 02:15:00 PM,2.38,8.76,,,,,
963,06/12/22 02:30:00 PM,2.38,8.88,,,,,
964,06/12/22 02:45:00 PM,2.37,8.94,,,,,
965,06/12/22 03:00:00 PM,2.36,9.04,,,,,
966,06/12/22 03:15:00 PM,2.35,9.14,,,,,
967,06/12/22 03:30:00 PM,2.32,9.30,,,,,
968,06/12/22 03:45:00 PM,2.26,9.50,,,,,
969,06/12/22 04:00:00 PM,2.20,9.74,,,,,
970,06/12/22 04:15:00 PM,2.14,9.90,,,,,
971,06/12/22 04:30:00 PM,2.10,10.02,,,,,
972,06/12/22 04:45:00 PM,2.07,10.14,,,,,
973,06/12/22 05:00:00 PM,2.06,10.22,,,,,
974,06/12/22 05:15:00 PM,2.04,10.26,,,,,
975,06/12/22 05:30:00 PM,2.02,10.36,,,,,
976,06/12/22 05:45:00 PM,2.01,10.44,,,,,
977,06/12/22 06:00:00 PM,2.01,10.36,,,,,
978,06/12/22 06:15:00 PM,2.01,10.24,,,,,
979,06/12/22 06:30:00 PM,2.01,10.08,,,,,
980,06/12/22 06:45:00 PM,2.01,9.94,,,,,
981,06/12/22 07:00:00 PM,2.01,9.76,,,,,
982,06/12/22 07:15:00 PM,1.95,9.52,,,,,
983,06/12/22 07:30:00 PM,1.78,9.26,,,,,
984,06/12/22 07:45:00 PM,1.54,9.04,,,,,
985,06/12/22 08:00:00 PM,1.45,8.84,,,,,
986,06/12/22 08:15:00 PM,1.45,8.66,,,,,
987,06/12/22 08:30:00 PM,1.46,8.52,,,,,
988,06/12/22 08:45:00 PM,1.46,8.38,,,,,
989,06/12/22 09:00:00 PM,1.47,8.28,,,,,
990,06/12/22 09:15:00 PM,1.47,8.18,,,,,
991,06/12/22 09:30:00 PM,1.49,8.10,,,,,
992,06/12/22 09:45:00 PM,1.52,8.00,,,,,
993,06/12/22 10:00:00 PM,1.55,7.94,,,,,
994,06/12/22 10:15:00 PM,1.59,7.86,,,,,
995,06/12/22 10:30:00 PM,1.60,7.76,,,,,
996,06/12/22 10:45:00 PM,1.56,7.68,,,,,
997,06/12/22 11:00:00 PM,1.51,7.62,,,,,
998,06/12/22 11:15:00 PM,1.49,7.56,,,,,
999,06/12/22 11:30:00 PM,1.48,7.50,,,,,
1000,06/12/22 11:45:00 PM,1.46,7.46,,,,,
1001,06/13/22 12:00:00 AM,1.45,7.40,,,,,
1002,06/13/22 12:15:00 AM,1.44,7.36,,,,,
1003,06/13/22 12:30:00 AM,1.42,7.32,,,,,
1004,06/13/22 12:45:00 AM,1.40,7.28,,,,,
1005,06/13/22 01:00:00 AM,1.36,7.24,,,,,
1006,06/13/22 01:15:00 AM,1.31,7.18,,,,,
1007,06/13/22 01:30:00 AM,1.26,7.12,,,,,
1008,06/13/22 01:45:00 AM,1.20,7.08,,,,,
1009,06/13/22 02:00:00 AM,1.14,7.04,,,,,
1010,06/13/22 02:15:00 AM,1.08,6.98,,,,,
1011,06/13/22 02:30:00 AM,1.01,6.94,,,,,
1012,06/13/22 02:45:00 AM,0.92,6.88,,,,,
1013,06/13/22 03:00:00 AM,0.81,6.84,,,,,
1014,06/13/22 03:15:00 AM,0.71,6.78,,,,,
1015,06/13/22 03:30:00 AM,0.62,6.74,,,,,
1016,06/13/22 03:45:00 AM,0.55,6.70,,,,,
1017,06/13/22 04:00:00 AM,0.50,6.66,,,,,
1018,06/13/22 04:15:00 AM,0.46,6.64,,,,,
1019,06/13/22 04:30:00 AM,0.43,6.60,,,,,
1020,06/13/22 04:45:00 AM,0.41,6.60,,,,,
1021,06/13/22 05:00:00 AM,0.40,6.58,,,,,
1022,06/13/22 05:15:00 AM,0.42,6.56,,,,,
1023,06/13/22 05:30:00 AM,0.43,6.54,,,,,
1024,06/13/22 05:45:00 AM,0.45,6.54,,,,,
1025,06/13/22 06:00:00 AM,0.45,6.54,,,,,
1026,06/13/22 06:15:00 AM,0.46,6.52,,,,,
1027,06/13/22 06:30:00 AM,0.46,6.50,,,,,
1028,06/13/22 06:45:00 AM,0.46,6.48,,,,,
1029,06/13/22 07:00:00 AM,0.46,6.48,,,,,
1030,06/13/22 07:15:00 AM,0.46,6.44,,,,,
1031,06/13/22 07:30:00 AM,0.45,6.38,,,,,
1032,06/13/22 07:45:00 AM,0.44,6.36,,,,,
1033,06/13/22 08:00:00 AM,0.43,6.32,,,,,
1034,06/13/22 08:15:00 AM,0.44,6.30,,,,,
1035,06/13/22 08:30:00 AM,0.43,6.30,,,,,
1036,06/13/22 08:45:00 AM,0.42,6.30,,,,,
1037,06/13/22 09:00:00 AM,0.42,6.34,,,,,
1038,06/13/22 09:15:00 AM,0.42,6.40,,,,,
1039,06/13/22 09:30:00 AM,0.41,6.44,,,,,
1040,06/13/22 09:45:00 AM,0.41,6.50,,,,,
1041,06/13/22 10:00:00 AM,0.41,6.54,,,,,
1042,06/13/22 10:15:00 AM,0.41,6.60,,,,,
1043,06/13/22 10:30:00 AM,0.41,6.70,,,,,
1044,06/13/22 10:45:00 AM,0.40,6.78,,,,,
1045,06/13/22 11:00:00 AM,0.40,6.88,,,,,
1046,06/13/22 11:15:00 AM,0.41,7.00,,,,,
1047,06/13/22 11:30:00 AM,0.42,7.18,,,,,
1048,06/13/22 11:45:00 AM,0.43,7.40,,,,,
1049,06/13/22 12:00:00 PM,0.43,7.60,,,,,
1050,06/13/22 12:15:00 PM,0.42,7.76,,,,,
1051,06/13/22 12:30:00 PM,0.41,7.96,,,,,
1052,06/13/22 12:45:00 PM,0.39,8.18,,,,,
1053,06/13/22 01:00:00 PM,0.36,8.44,,,,,
1054,06/13/22 01:15:00 PM,0.32,8.66,,,,,
1055,06/13/22 01:30:00 PM,0.29,8.80,,,,,
1056,06/13/22 01:45:00 PM,0.28,8.94,,,,,
1057,06/13/22 02:00:00 PM,0.28,9.04,,,,,
1058,06/13/22 02:15:00 PM,0.28,9.12,,,,,
1059,06/13/22 02:30:00 PM,0.28,9.20,,,,,
1060,06/13/22 02:45:00 PM,0.28,9.28,,,,,
1061,06/13/22 03:00:00 PM,0.28,9.40,,,,,
1062,06/13/22 03:15:00 PM,0.27,9.50,,,,,
1063,06/13/22 03:30:00 PM,0.27,9.54,,,,,
1064,06/13/22 03:45:00 PM,0.27,9.58,,,,,
1065,06/13/22 04:00:00 PM,0.27,9.62,,,,,
1066,06/13/22 04:15:00 PM,0.27,9.66,,,,,
1067,06/13/22 04:30:00 PM,0.27,9.66,,,,,
1068,06/13/22 04:45:00 PM,0.27,9.64,,,,,
1069,06/13/22 05:00:00 PM,0.29,9.60,,,,,
1070,06/13/22 05:15:00 PM,0.30,9.52,,,,,
1071,06/13/22 05:30:00 PM,0.31,9.46,,,,,
1072,06/13/22 05:45:00 PM,0.32,9.42,,,,,
1073,06/13/22 06:00:00 PM,0.33,9.32,,,,,
1074,06/13/22 06:15:00 PM,0.35,9.20,,,,,
1075,06/13/22 06:30:00 PM,0.36,9.04,,,,,
1076,06/13/22 06:45:00 PM,0.37,8.90,,,,,
1077,06/13/22 07:00:00 PM,0.38,8.72,,,,,
1078,06/13/22 07:15:00 PM,0.40,8.56,,,,,
1079,06/13/22 07:30:00 PM,0.40,8.42,,,,,
1080,06/13/22 07:45:00 PM,0.38,8.26,,,,,
1081,06/13/22 08:00:00 PM,0.38,8.10,,,,,
1082,06/13/22 08:15:00 PM,0.38,7.98,,,,,
1083,06/13/22 08:30:00 PM,0.38,7.88,,,,,
1084,06/13/22 08:45:00 PM,0.38,7.78,,,,,
1085,06/13/22 09:00:00 PM,0.38,7.68,,,,,
1086,06/13/22 09:15:00 PM,0.39,7.58,,,,,
1087,06/13/22 09:30:00 PM,0.40,7.50,,,,,
1088,06/13/22 09:45:00 PM,0.40,7.42,,,,,
1089,06/13/22 10:00:00 PM,0.40,7.34,,,,,
1090,06/13/22 10:15:00 PM,0.40,7.28,,,,,
1091,06/13/22 10:30:00 PM,0.40,7.24,,,,,
1092,06/13/22 10:45:00 PM,0.40,7.20,,,,,
1093,06/13/22 11:00:00 PM,0.41,7.16,,,,,
1094,06/13/22 11:15:00 PM,0.41,7.10,,,,,
1095,06/13/22 11:30:00 PM,0.42,7.04,,,,,
1096,06/13/22 11:45:00 PM,0.43,7.00,,,,,
1097,06/14/22 12:00:00 AM,0.43,6.96,,,,,
1098,06/14/22 12:15:00 AM,0.43,6.94,,,,,
1099,06/14/22 12:30:00 AM,0.43,6.90,,,,,
1100,06/14/22 12:45:00 AM,0.44,6.86,,,,,
1101,06/14/22 01:00:00 AM,0.44,6.84,,,,,
1102,06/14/22 01:15:00 AM,0.44,6.82,,,,,
1103,06/14/22 01:30:00 AM,0.44,6.80,,,,,
1104,06/14/22 01:45:00 AM,0.44,6.76,,,,,
1105,06/14/22 02:00:00 AM,0.43,6.74,,,,,
1106,06/14/22 02:15:00 AM,0.43,6.72,,,,,
1107,06/14/22 02:30:00 AM,0.43,6.70,,,,,
1108,06/14/22 02:45:00 AM,0.43,6.68,,,,,
1109,06/14/22 03:00:00 AM,0.43,6.66,,,,,
1110,06/14/22 03:15:00 AM,0.43,6.66,,,,,
1111,06/14/22 03:30:00 AM,0.43,6.64,,,,,
1112,06/14/22 03:45:00 AM,0.43,6.64,,,,,
1113,06/14/22 04:00:00 AM,0.43,6.64,,,,,
1114,06/14/22 04:15:00 AM,0.43,6.62,,,,,
1115,06/14/22 04:30:00 AM,0.43,6.62,,,,,
1116,06/14/22 04:45:00 AM,0.43,6.60,,,,,
1117,06/14/22 05:00:00 AM,0.42,6.60,,,,,
1118,06/14/22 05:15:00 AM,0.42,6.58,,,,,
1119,06/14/22 05:30:00 AM,0.42,6.58,,,,,
1120,06/14/22 05:45:00 AM,0.42,6.58,,,,,
1121,06/14/22 06:00:00 AM,0.42,6.56,,,,,
1122,06/14/22 06:15:00 AM,0.42,6.54,,,,,
1123,06/14/22 06:30:00 AM,0.42,6.50,,,,,
1124,06/14/22 06:45:00 AM,0.42,6.46,,,,,
1125,06/14/22 07:00:00 AM,0.42,6.44,,,,,
1126,06/14/22 07:15:00 AM,0.42,6.42,,,,,
1127,06/14/22 07:30:00 AM,0.42,6.38,,,,,
1128,06/14/22 07:45:00 AM,0.41,6.36,,,,,
1129,06/14/22 08:00:00 AM,0.41,6.36,,,,,
1130,06/14/22 08:15:00 AM,0.40,6.38,,,,,
1131,06/14/22 08:30:00 AM,0.39,6.40,,,,,
1132,06/14/22 08:45:00 AM,0.39,6.46,,,,,
1133,06/14/22 09:00:00 AM,0.38,6.52,,,,,
1134,06/14/22 09:15:00 AM,0.37,6.58,,,,,
1135,06/14/22 09:30:00 AM,0.37,6.66,,,,,
1136,06/14/22 09:45:00 AM,0.36,6.74,,,,,
1137,06/14/22 10:00:00 AM,0.35,6.86,,,,,
1138,06/14/22 10:15:00 AM,0.35,6.98,,,,,
1139,06/14/22 10:30:00 AM,0.34,7.12,,,,,
1140,06/14/22 10:45:00 AM,0.33,7.28,,,,,
1141,06/14/22 11:00:00 AM,0.33,7.42,,,,,
1142,06/14/22 11:15:00 AM,0.32,7.56,,,,,
1143,06/14/22 11:30:00 AM,0.32,7.74,,,,,
1144,06/14/22 11:45:00 AM,0.31,7.88,,,,,
1145,06/14/22 12:00:00 PM,0.30,8.00,,,,,
1146,06/14/22 12:15:00 PM,0.31,8.04,,,,,
1147,06/14/22 12:30:00 PM,0.31,8.12,,,,,
1148,06/14/22 12:45:00 PM,0.31,8.36,,,,,
1149,06/14/22 01:00:00 PM,0.30,8.56,,,,,
1150,06/14/22 01:15:00 PM,0.29,8.76,,,,,
1151,06/14/22 01:30:00 PM,0.27,9.00,,,,,
1152,06/14/22 01:45:00 PM,0.24,9.22,,,,,
1153,06/14/22 02:00:00 PM,0.21,9.36,,,,,
1154,06/14/22 02:15:00 PM,0.21,9.44,,,,,
1155,06/14/22 02:30:00 PM,0.21,9.50,,,,,
1156,06/14/22 02:45:00 PM,0.22,9.54,,,,,
1157,06/14/22 03:00:00 PM,0.23,9.60,,,,,
1158,06/14/22 03:15:00 PM,0.24,9.52,,,,,
1159,06/14/22 03:30:00 PM,0.25,9.48,,,,,
1160,06/14/22 03:45:00 PM,0.28,9.46,,,,,
1161,06/14/22 04:00:00 PM,0.28,9.48,,,,,
1162,06/14/22 04:15:00 PM,0.28,9.60,,,,,
1163,06/14/22 04:30:00 PM,0.26,9.72,,,,,
1164,06/14/22 04:45:00 PM,0.23,9.82,,,,,
1165,06/14/22 05:00:00 PM,0.23,9.84,,,,,
1166,06/14/22 05:15:00 PM,0.25,9.86,,,,,
1167,06/14/22 05:30:00 PM,0.26,9.88,,,,,
1168,06/14/22 05:45:00 PM,0.27,9.86,,,,,
1169,06/14/22 06:00:00 PM,0.28,9.74,,,,,
1170,06/14/22 06:15:00 PM,0.30,9.62,,,,,
1171,06/14/22 06:30:00 PM,0.32,9.48,,,,,
1172,06/14/22 06:45:00 PM,0.32,9.36,,,,,
1173,06/14/22 07:00:00 PM,0.33,9.20,,,,,
1174,06/14/22 07:15:00 PM,0.33,9.00,,,,,
1175,06/14/22 07:30:00 PM,0.34,8.84,,,,,
1176,06/14/22 07:45:00 PM,0.34,8.64,,,,,
1177,06/14/22 08:00:00 PM,0.32,8.48,,,,,
1178,06/14/22 08:15:00 PM,0.29,8.30,,,,,
1179,06/14/22 08:30:00 PM,0.28,8.16,,,,,
1180,06/14/22 08:45:00 PM,0.26,8.04,,,,,
1181,06/14/22 09:00:00 PM,0.26,7.92,,,,,
1182,06/14/22 09:15:00 PM,0.25,7.84,,,,,
1183,06/14/22 09:30:00 PM,0.25,7.74,,,,,
1184,06/14/22 09:45:00 PM,0.26,7.66,,,,,
1185,06/14/22 10:00:00 PM,0.26,7.54,,,,,
1186,06/14/22 10:15:00 PM,0.26,7.38,,,,,
1187,06/14/22 10:30:00 PM,0.27,7.22,,,,,
1188,06/14/22 10:45:00 PM,0.28,7.08,,,,,
1189,06/14/22 11:00:00 PM,0.28,6.92,,,,,
1190,06/14/22 11:15:00 PM,0.28,6.80,,,,,
1191,06/14/22 11:30:00 PM,0.27,6.72,,,,,
1192,06/14/22 11:45:00 PM,0.26,6.66,,,,,
1193,06/15/22 12:00:00 AM,0.26,6.66,,,,,
1194,06/15/22 12:15:00 AM,0.25,6.66,,,,,
1195,06/15/22 12:30:00 AM,0.25,6.68,,,,,
1196,06/15/22 12:45:00 AM,0.25,6.64,,,,,
1197,06/15/22 01:00:00 AM,0.26,6.60,,,,,
1198,06/15/22 01:15:00 AM,0.26,6.58,,,,,
1199,06/15/22 01:30:00 AM,0.27,6.54,,,,,
1200,06/15/22 01:45:00 AM,0.27,6.48,,,,,
1201,06/15/22 02:00:00 AM,0.27,6.44,,,,,
1202,06/15/22 02:15:00 AM,0.27,6.38,,,,,
1203,06/15/22 02:30:00 AM,0.27,6.34,,,,,
1204,06/15/22 02:45:00 AM,0.27,6.30,,,,,
1205,06/15/22 03:00:00 AM,0.27,6.24,,,,,
1206,06/15/22 03:15:00 AM,0.27,6.20,,,,,
1207,06/15/22 03:30:00 AM,0.27,6.18,,,,,
1208,06/15/22 03:45:00 AM,0.27,6.14,,,,,
1209,06/15/22 04:00:00 AM,0.28,6.08,,,,,
1210,06/15/22 04:15:00 AM,0.28,6.00,,,,,
1211,06/15/22 04:30:00 AM,0.28,5.92,,,,,
1212,06/15/22 04:45:00 AM,0.28,5.86,,,,,
1213,06/15/22 05:00:00 AM,0.28,5.84,,,,,
1214,06/15/22 05:15:00 AM,0.28,5.80,,,,,
1215,06/15/22 05:30:00 AM,0.28,5.76,,,,,
1216,06/15/22 05:45:00 AM,0.28,5.72,,,,,
1217,06/15/22 06:00:00 AM,0.28,5.68,,,,,
1218,06/15/22 06:15:00 AM,0.28,5.66,,,,,
1219,06/15/22 06:30:00 AM,0.28,5.62,,,,,
1220,06/15/22 06:45:00 AM,0.28,5.58,,,,,
1221,06/15/22 07:00:00 AM,0.28,5.54,,,,,
1222,06/15/22 07:15:00 AM,0.28,5.52,,,,,
1223,06/15/22 07:30:00 AM,0.28,5.48,,,,,
1224,06/15/22 07:45:00 AM,0.28,5.44,,,,,
1225,06/15/22 08:00:00 AM,0.29,5.44,,,,,
1226,06/15/22 08:15:00 AM,0.28,5.44,,,,,
1227,06/15/22 08:30:00 AM,0.28,5.46,,,,,
1228,06/15/22 08:45:00 AM,0.28,5.56,,,,,
1229,06/15/22 09:00:00 AM,0.27,5.66,,,,,
1230,06/15/22 09:15:00 AM,0.27,5.82,,,,,
1231,06/15/22 09:30:00 AM,0.26,6.02,,,,,
1232,06/15/22 09:45:00 AM,0.26,6.18,,,,,
1233,06/15/22 10:00:00 AM,0.25,6.32,,,,,
1234,06/15/22 10:15:00 AM,0.25,6.50,,,,,
1235,06/15/22 10:30:00 AM,0.25,6.64,,,,,
1236,06/15/22 10:45:00 AM,0.25,6.80,,,,,
1237,06/15/22 11:00:00 AM,0.25,6.96,,,,,
1238,06/15/22 11:15:00 AM,0.24,7.20,,,,,
1239,06/15/22 11:30:00 AM,0.24,7.50,,,,,
1240,06/15/22 11:45:00 AM,0.23,7.80,,,,,
1241,06/15/22 12:00:00 PM,0.22,8.10,,,,,
1242,06/15/22 12:15:00 PM,0.20,8.50,,,,,
1243,06/15/22 12:30:00 PM,0.18,8.94,,,,,
1244,06/15/22 12:45:00 PM,0.16,9.30,,,,,
1245,06/15/22 01:00:00 PM,0.14,9.58,,,,,
1246,06/15/22 01:15:00 PM,0.12,9.78,,,,,
1247,06/15/22 01:30:00 PM,0.11,9.84,,,,,
1248,06/15/22 01:45:00 PM,0.10,9.86,,,,,
1249,06/15/22 02:00:00 PM,0.10,9.78,,,,,
1250,06/15/22 02:15:00 PM,0.11,9.70,,,,,
1251,06/15/22 02:30:00 PM,0.11,9.64,,,,,
1252,06/15/22 02:45:00 PM,0.13,9.54,,,,,
1253,06/15/22 03:00:00 PM,0.14,9.50,,,,,
1254,06/15/22 03:15:00 PM,0.16,9.46,,,,,
1255,06/15/22 03:30:00 PM,0.18,9.34,,,,,
1256,06/15/22 03:45:00 PM,0.19,9.26,,,,,
1257,06/15/22 04:00:00 PM,0.20,9.16,,,,,
1258,06/15/22 04:15:00 PM,0.20,9.06,,,,,
1259,06/15/22 04:30:00 PM,0.21,8.94,,,,,
1260,06/15/22 04:45:00 PM,0.22,8.82,,,,,
1261,06/15/22 05:00:00 PM,0.22,8.78,,,,,
1262,06/15/22 05:15:00 PM,0.22,8.78,,,,,
1263,06/15/22 05:30:00 PM,0.21,8.76,,,,,
1264,06/15/22 05:45:00 PM,0.20,8.76,,,,,
1265,06/15/22 06:00:00 PM,0.20,8.72,,,,,
1266,06/15/22 06:15:00 PM,0.20,8.66,,,,,
1267,06/15/22 06:30:00 PM,0.20,8.56,,,,,
1268,06/15/22 06:45:00 PM,0.21,8.42,,,,,
1269,06/15/22 07:00:00 PM,0.21,8.28,,,,,
1270,06/15/22 07:15:00 PM,0.22,8.18,,,,,
1271,06/15/22 07:30:00 PM,0.22,8.06,,,,,
1272,06/15/22 07:45:00 PM,0.22,7.90,,,,,
1273,06/15/22 08:00:00 PM,0.22,7.78,,,,,
1274,06/15/22 08:15:00 PM,0.22,7.66,,,,,
1275,06/15/22 08:30:00 PM,0.21,7.56,,,,,
1276,06/15/22 08:45:00 PM,0.20,7.48,,,,,
1277,06/15/22 09:00:00 PM,0.19,7.40,,,,,
1278,06/15/22 09:15:00 PM,0.19,7.36,,,,,
1279,06/15/22 09:30:00 PM,0.19,7.32,,,,,
1280,06/15/22 09:45:00 PM,0.18,7.26,,,,,
1281,06/15/22 10:00:00 PM,0.18,7.22,,,,,
1282,06/15/22 10:15:00 PM,0.18,7.18,,,,,
1283,06/15/22 10:30:00 PM,0.18,7.16,,,,,
1284,06/15/22 10:45:00 PM,0.18,7.12,,,,,
1285,06/15/22 11:00:00 PM,0.18,7.08,,,,,
1286,06/15/22 11:15:00 PM,0.17,7.04,,,,,
1287,06/15/22 11:30:00 PM,0.17,6.98,,,,,
1288,06/15/22 11:45:00 PM,0.17,6.92,,,,,
1289,06/16/22 12:00:00 AM,0.17,6.84,,,,,
1290,06/16/22 12:15:00 AM,0.17,6.78,,,,,
1291,06/16/22 12:30:00 AM,0.17,6.74,,,,,
1292,06/16/22 12:45:00 AM,0.17,6.68,,,,,
1293,06/16/22 01:00:00 AM,0.17,6.64,,,,,
1294,06/16/22 01:15:00 AM,0.17,6.56,,,,,
1295,06/16/22 01:30:00 AM,0.18,6.48,,,,,
1296,06/16/22 01:45:00 AM,0.18,6.40,,,,,
1297,06/16/22 02:00:00 AM,0.18,6.34,,,,,
1298,06/16/22 02:15:00 AM,0.18,6.28,,,,,
1299,06/16/22 02:30:00 AM,0.18,6.22,,,,,
1300,06/16/22 02:45:00 AM,0.18,6.18,,,,,
1301,06/16/22 03:00:00 AM,0.18,6.14,,,,,
1302,06/16/22 03:15:00 AM,0.18,6.12,,,,,
1303,06/16/22 03:30:00 AM,0.18,6.10,,,,,
1304,06/16/22 03:45:00 AM,0.18,6.08,,,,,
1305,06/16/22 04:00:00 AM,0.18,6.06,,,,,
1306,06/16/22 04:15:00 AM,0.18,6.02,,,,,
1307,06/16/22 04:30:00 AM,0.18,5.98,,,,,
1308,06/16/22 04:45:00 AM,0.18,5.94,,,,,
1309,06/16/22 05:00:00 AM,0.18,5.90,,,,,
1310,06/16/22 05:15:00 AM,0.18,5.84,,,,,
1311,06/16/22 05:30:00 AM,0.18,5.84,,,,,
1312,06/16/22 05:45:00 AM,0.18,5.84,,,,,
1313,06/16/22 06:00:00 AM,0.18,5.84,,,,,
1314,06/16/22 06:15:00 AM,0.18,5.84,,,,,
1315,06/16/22 06:30:00 AM,0.18,5.86,,,,,
1316,06/16/22 06:45:00 AM,0.18,5.86,,,,,
1317,06/16/22 07:00:00 AM,0.18,5.86,,,,,
1318,06/16/22 07:15:00 AM,0.18,5.86,,,,,
1319,06/16/22 07:30:00 AM,0.18,5.86,,,,,
1320,06/16/22 07:45:00 AM,0.18,5.86,,,,,
1321,06/16/22 08:00:00 AM,0.18,5.86,,,,,
1322,06/16/22 08:15:00 AM,0.18,5.88,,,,,
1323,06/16/22 08:30:00 AM,0.18,5.90,,,,,
1324,06/16/22 08:45:00 AM,0.18,5.94,,,,,
1325,06/16/22 09:00:00 AM,0.18,5.96,,,,,
1326,06/16/22 09:15:00 AM,0.18,6.02,,,,,
1327,06/16/22 09:30:00 AM,0.18,6.12,,,,,
1328,06/16/22 09:45:00 AM,0.18,6.22,,,,,
1329,06/16/22 10:00:00 AM,0.18,6.34,,,,,
1330,06/16/22 10:15:00 AM,0.17,6.48,,,,,
1331,06/16/22 10:30:00 AM,0.17,6.64,,,,,
1332,06/16/22 10:45:00 AM,0.17,6.84,,,,,
1333,06/16/22 11:00:00 AM,0.17,7.12,,,,,
1334,06/16/22 11:15:00 AM,0.16,7.44,,,,,
1335,06/16/22 11:30:00 AM,0.16,7.76,,,,,
1336,06/16/22 11:45:00 AM,0.15,8.14,,,,,
1337,06/16/22 12:00:00 PM,0.15,8.48,,,,,
1338,06/16/22 12:15:00 PM,0.14,8.78,,,,,
1339,06/16/22 12:30:00 PM,0.13,9.14,,,,,
1340,06/16/22 12:45:00 PM,0.13,9.52,,,,,
1341,06/16/22 01:00:00 PM,0.12,9.78,,,,,
1342,06/16/22 01:15:00 PM,0.10,9.88,,,,,
1343,06/16/22 01:30:00 PM,0.09,9.82,,,,,
1344,06/16/22 01:45:00 PM,0.08,9.90,,,,,
1345,06/16/22 02:00:00 PM,0.08,10.04,,,,,
1346,06/16/22 02:15:00 PM,0.08,10.14,,,,,
1347,06/16/22 02:30:00 PM,0.08,10.24,,,,,
1348,06/16/22 02:45:00 PM,0.07,10.26,,,,,
1349,06/16/22 03:00:00 PM,0.08,10.20,,,,,
1350,06/16/22 03:15:00 PM,0.09,10.24,,,,,
1351,06/16/22 03:30:00 PM,0.10,10.26,,,,,
1352,06/16/22 03:45:00 PM,0.11,10.34,,,,,
1353,06/16/22 04:00:00 PM,0.12,10.36,,,,,
1354,06/16/22 04:15:00 PM,0.13,10.38,,,,,
1355,06/16/22 04:30:00 PM,0.13,10.40,,,,,
1356,06/16/22 04:45:00 PM,0.14,10.40,,,,,
1357,06/16/22 05:00:00 PM,0.14,10.38,,,,,
1358,06/16/22 05:15:00 PM,0.15,10.32,,,,,
1359,06/16/22 05:30:00 PM,0.16,10.22,,,,,
1360,06/16/22 05:45:00 PM,0.17,10.02,,,,,
1361,06/16/22 06:00:00 PM,0.17,9.84,,,,,
