"Plot Title: Injection_Conductivity_x0m_2022-07-26"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954780, SEN S/N: 20954780)","Temp, °C (LGR S/N: 20954780, SEN S/N: 20954780)","Coupler Detached (LGR S/N: 20954780)","Coupler Attached (LGR S/N: 20954780)","Host Connected (LGR S/N: 20954780)","End Of File (LGR S/N: 20954780)"
5789,07/26/22 11:04:41 AM,58.8,6.97,,,,
5790,07/26/22 11:04:42 AM,58.8,6.97,,,,
5791,07/26/22 11:04:43 AM,58.8,6.97,,,,
5792,07/26/22 11:04:44 AM,58.8,6.97,,,,
5793,07/26/22 11:04:45 AM,58.8,6.96,,,,
5794,07/26/22 11:04:46 AM,58.8,6.97,,,,
5795,07/26/22 11:04:47 AM,58.8,6.97,,,,
5796,07/26/22 11:04:48 AM,58.8,6.96,,,,
5797,07/26/22 11:04:49 AM,58.8,6.97,,,,
5798,07/26/22 11:04:50 AM,58.9,6.96,,,,
5799,07/26/22 11:04:51 AM,58.8,6.97,,,,
5800,07/26/22 11:04:52 AM,58.8,6.97,,,,
5801,07/26/22 11:04:53 AM,58.9,6.97,,,,
5802,07/26/22 11:04:54 AM,58.8,6.97,,,,
5803,07/26/22 11:04:55 AM,58.8,6.96,,,,
5804,07/26/22 11:04:56 AM,58.9,6.97,,,,
5805,07/26/22 11:04:57 AM,58.9,6.97,,,,
5806,07/26/22 11:04:58 AM,58.8,6.97,,,,
5807,07/26/22 11:04:59 AM,58.8,6.94,,,,
5808,07/26/22 11:05:00 AM,58.8,6.96,,,,
5809,07/26/22 11:05:01 AM,58.9,6.94,,,,
5810,07/26/22 11:05:02 AM,58.9,6.94,,,,
5811,07/26/22 11:05:03 AM,58.9,6.96,,,,
5812,07/26/22 11:05:04 AM,58.9,6.97,,,,
5813,07/26/22 11:05:05 AM,58.8,6.96,,,,
5814,07/26/22 11:05:06 AM,58.8,6.97,,,,
5815,07/26/22 11:05:07 AM,58.8,6.97,,,,
5816,07/26/22 11:05:08 AM,58.8,6.96,,,,
5817,07/26/22 11:05:09 AM,58.9,6.94,,,,
5818,07/26/22 11:05:10 AM,58.9,6.97,,,,
5819,07/26/22 11:05:11 AM,58.9,6.96,,,,
5820,07/26/22 11:05:12 AM,58.8,6.97,,,,
5821,07/26/22 11:05:13 AM,58.8,6.98,,,,
5822,07/26/22 11:05:14 AM,58.9,6.97,,,,
5823,07/26/22 11:05:15 AM,58.9,6.96,,,,
5824,07/26/22 11:05:16 AM,58.9,6.97,,,,
5825,07/26/22 11:05:17 AM,58.9,6.97,,,,
5826,07/26/22 11:05:18 AM,58.9,6.97,,,,
5827,07/26/22 11:05:19 AM,58.9,6.97,,,,
5828,07/26/22 11:05:20 AM,58.8,6.96,,,,
5829,07/26/22 11:05:21 AM,58.8,6.97,,,,
5830,07/26/22 11:05:22 AM,58.8,6.96,,,,
5831,07/26/22 11:05:23 AM,58.8,6.97,,,,
5832,07/26/22 11:05:24 AM,58.8,6.96,,,,
5833,07/26/22 11:05:25 AM,58.9,6.96,,,,
5834,07/26/22 11:05:26 AM,58.7,6.96,,,,
5835,07/26/22 11:05:27 AM,58.8,6.97,,,,
5836,07/26/22 11:05:28 AM,58.9,6.97,,,,
5837,07/26/22 11:05:29 AM,58.9,6.97,,,,
5838,07/26/22 11:05:30 AM,58.8,6.97,,,,
5839,07/26/22 11:05:31 AM,58.9,6.97,,,,
5840,07/26/22 11:05:32 AM,58.9,6.97,,,,
5841,07/26/22 11:05:33 AM,58.9,6.98,,,,
5842,07/26/22 11:05:34 AM,58.8,6.98,,,,
5843,07/26/22 11:05:35 AM,58.8,6.97,,,,
5844,07/26/22 11:05:36 AM,58.9,6.97,,,,
5845,07/26/22 11:05:37 AM,58.9,6.98,,,,
5846,07/26/22 11:05:38 AM,58.9,6.97,,,,
5847,07/26/22 11:05:39 AM,58.9,6.98,,,,
5848,07/26/22 11:05:40 AM,58.9,6.98,,,,
5849,07/26/22 11:05:41 AM,58.9,6.98,,,,
5850,07/26/22 11:05:42 AM,58.9,6.98,,,,
5851,07/26/22 11:05:43 AM,58.9,6.97,,,,
5852,07/26/22 11:05:44 AM,58.8,6.96,,,,
5853,07/26/22 11:05:45 AM,58.9,6.97,,,,
5854,07/26/22 11:05:46 AM,58.8,6.98,,,,
5855,07/26/22 11:05:47 AM,58.8,6.97,,,,
5856,07/26/22 11:05:48 AM,58.9,6.97,,,,
5857,07/26/22 11:05:49 AM,58.9,6.98,,,,
5858,07/26/22 11:05:50 AM,58.8,6.97,,,,
5859,07/26/22 11:05:51 AM,58.9,6.97,,,,
5860,07/26/22 11:05:52 AM,58.9,6.98,,,,
5861,07/26/22 11:05:53 AM,58.7,6.98,,,,
5862,07/26/22 11:05:54 AM,58.9,6.98,,,,
5863,07/26/22 11:05:55 AM,58.9,6.98,,,,
5864,07/26/22 11:05:56 AM,58.9,6.98,,,,
5865,07/26/22 11:05:57 AM,58.9,6.98,,,,
5866,07/26/22 11:05:58 AM,58.9,6.97,,,,
5867,07/26/22 11:05:59 AM,58.9,6.98,,,,
5868,07/26/22 11:06:00 AM,58.9,6.97,,,,
5869,07/26/22 11:06:01 AM,58.8,6.97,,,,
5870,07/26/22 11:06:02 AM,58.8,6.97,,,,
5871,07/26/22 11:06:03 AM,58.9,6.98,,,,
5872,07/26/22 11:06:04 AM,58.9,6.98,,,,
5873,07/26/22 11:06:05 AM,58.8,6.99,,,,
5874,07/26/22 11:06:06 AM,58.9,6.99,,,,
5875,07/26/22 11:06:07 AM,58.9,6.98,,,,
5876,07/26/22 11:06:08 AM,58.9,6.98,,,,
5877,07/26/22 11:06:09 AM,58.9,6.98,,,,
5878,07/26/22 11:06:10 AM,58.9,6.98,,,,
5879,07/26/22 11:06:11 AM,58.8,6.98,,,,
5880,07/26/22 11:06:12 AM,58.8,6.98,,,,
5881,07/26/22 11:06:13 AM,58.9,6.98,,,,
5882,07/26/22 11:06:14 AM,58.9,6.99,,,,
5883,07/26/22 11:06:15 AM,58.8,6.98,,,,
5884,07/26/22 11:06:16 AM,58.9,6.98,,,,
5885,07/26/22 11:06:17 AM,58.9,7.00,,,,
5886,07/26/22 11:06:18 AM,58.9,6.99,,,,
5887,07/26/22 11:06:19 AM,58.9,6.99,,,,
5888,07/26/22 11:06:20 AM,58.9,6.98,,,,
5889,07/26/22 11:06:21 AM,58.9,6.98,,,,
5890,07/26/22 11:06:22 AM,58.9,6.99,,,,
5891,07/26/22 11:06:23 AM,58.9,6.99,,,,
5892,07/26/22 11:06:24 AM,58.8,6.99,,,,
5893,07/26/22 11:06:25 AM,58.9,6.98,,,,
5894,07/26/22 11:06:26 AM,58.9,6.99,,,,
5895,07/26/22 11:06:27 AM,58.9,6.99,,,,
5896,07/26/22 11:06:28 AM,58.9,6.99,,,,
5897,07/26/22 11:06:29 AM,58.9,6.98,,,,
5898,07/26/22 11:06:30 AM,58.9,6.99,,,,
5899,07/26/22 11:06:31 AM,58.9,6.98,,,,
5900,07/26/22 11:06:32 AM,58.9,6.99,,,,
5901,07/26/22 11:06:33 AM,58.9,6.99,,,,
5902,07/26/22 11:06:34 AM,58.8,6.99,,,,
5903,07/26/22 11:06:35 AM,58.9,6.98,,,,
5904,07/26/22 11:06:36 AM,58.9,7.00,,,,
5905,07/26/22 11:06:37 AM,58.9,6.99,,,,
5906,07/26/22 11:06:38 AM,58.8,6.99,,,,
5907,07/26/22 11:06:39 AM,58.9,6.98,,,,
5908,07/26/22 11:06:40 AM,58.8,6.99,,,,
5909,07/26/22 11:06:41 AM,58.9,6.98,,,,
5910,07/26/22 11:06:42 AM,58.9,7.00,,,,
5911,07/26/22 11:06:43 AM,58.8,6.99,,,,
5912,07/26/22 11:06:44 AM,58.8,7.00,,,,
5913,07/26/22 11:06:45 AM,58.8,6.99,,,,
5914,07/26/22 11:06:46 AM,58.8,7.00,,,,
5915,07/26/22 11:06:47 AM,58.9,7.00,,,,
5916,07/26/22 11:06:48 AM,58.9,7.00,,,,
5917,07/26/22 11:06:49 AM,58.8,6.99,,,,
5918,07/26/22 11:06:50 AM,58.8,6.98,,,,
5919,07/26/22 11:06:51 AM,58.8,6.99,,,,
5920,07/26/22 11:06:52 AM,58.8,6.99,,,,
5921,07/26/22 11:06:53 AM,58.9,6.99,,,,
5922,07/26/22 11:06:54 AM,58.8,6.98,,,,
5923,07/26/22 11:06:55 AM,58.9,6.99,,,,
5924,07/26/22 11:06:56 AM,58.9,6.99,,,,
5925,07/26/22 11:06:57 AM,58.9,6.99,,,,
5926,07/26/22 11:06:58 AM,58.9,7.00,,,,
5927,07/26/22 11:06:59 AM,58.9,7.00,,,,
5928,07/26/22 11:07:00 AM,58.8,7.00,,,,
5929,07/26/22 11:07:01 AM,58.8,6.99,,,,
5930,07/26/22 11:07:02 AM,58.8,6.99,,,,
5931,07/26/22 11:07:03 AM,58.9,7.00,,,,
5932,07/26/22 11:07:04 AM,58.9,7.02,,,,
5933,07/26/22 11:07:05 AM,58.8,6.99,,,,
5934,07/26/22 11:07:06 AM,58.9,7.00,,,,
5935,07/26/22 11:07:07 AM,58.8,6.99,,,,
5936,07/26/22 11:07:08 AM,58.9,6.98,,,,
5937,07/26/22 11:07:09 AM,58.9,7.00,,,,
5938,07/26/22 11:07:10 AM,58.9,7.00,,,,
5939,07/26/22 11:07:11 AM,58.8,6.99,,,,
5940,07/26/22 11:07:12 AM,58.8,6.99,,,,
5941,07/26/22 11:07:13 AM,58.9,7.00,,,,
5942,07/26/22 11:07:14 AM,58.9,6.99,,,,
5943,07/26/22 11:07:15 AM,58.9,7.00,,,,
5944,07/26/22 11:07:16 AM,58.9,7.00,,,,
5945,07/26/22 11:07:17 AM,58.8,7.02,,,,
5946,07/26/22 11:07:18 AM,58.8,6.99,,,,
5947,07/26/22 11:07:19 AM,58.9,7.02,,,,
5948,07/26/22 11:07:20 AM,58.8,7.00,,,,
5949,07/26/22 11:07:21 AM,58.8,7.00,,,,
5950,07/26/22 11:07:22 AM,58.9,7.00,,,,
5951,07/26/22 11:07:23 AM,58.9,7.02,,,,
5952,07/26/22 11:07:24 AM,58.8,6.99,,,,
5953,07/26/22 11:07:25 AM,58.9,7.00,,,,
5954,07/26/22 11:07:26 AM,58.9,7.02,,,,
5955,07/26/22 11:07:27 AM,58.9,7.02,,,,
5956,07/26/22 11:07:28 AM,58.9,7.02,,,,
5957,07/26/22 11:07:29 AM,58.9,7.00,,,,
5958,07/26/22 11:07:30 AM,58.9,7.00,,,,
5959,07/26/22 11:07:31 AM,58.8,7.00,,,,
5960,07/26/22 11:07:32 AM,58.9,7.00,,,,
5961,07/26/22 11:07:33 AM,58.9,6.99,,,,
5962,07/26/22 11:07:34 AM,58.8,6.99,,,,
5963,07/26/22 11:07:35 AM,58.8,6.99,,,,
5964,07/26/22 11:07:36 AM,58.9,7.00,,,,
5965,07/26/22 11:07:37 AM,58.9,7.00,,,,
5966,07/26/22 11:07:38 AM,58.9,7.02,,,,
5967,07/26/22 11:07:39 AM,58.9,7.00,,,,
5968,07/26/22 11:07:40 AM,58.9,7.02,,,,
5969,07/26/22 11:07:41 AM,58.9,7.00,,,,
5970,07/26/22 11:07:42 AM,58.9,7.00,,,,
5971,07/26/22 11:07:43 AM,58.9,6.99,,,,
5972,07/26/22 11:07:44 AM,58.9,7.00,,,,
5973,07/26/22 11:07:45 AM,58.9,7.00,,,,
5974,07/26/22 11:07:46 AM,58.9,7.00,,,,
5975,07/26/22 11:07:47 AM,58.9,7.00,,,,
5976,07/26/22 11:07:48 AM,58.9,7.00,,,,
5977,07/26/22 11:07:49 AM,58.9,7.03,,,,
5978,07/26/22 11:07:50 AM,58.9,7.02,,,,
5979,07/26/22 11:07:51 AM,58.8,7.00,,,,
5980,07/26/22 11:07:52 AM,58.9,7.00,,,,
5981,07/26/22 11:07:53 AM,58.9,7.00,,,,
5982,07/26/22 11:07:54 AM,58.9,7.00,,,,
5983,07/26/22 11:07:55 AM,58.8,7.02,,,,
5984,07/26/22 11:07:56 AM,58.9,6.99,,,,
5985,07/26/22 11:07:57 AM,58.9,7.00,,,,
5986,07/26/22 11:07:58 AM,58.8,7.00,,,,
5987,07/26/22 11:07:59 AM,58.9,6.99,,,,
5988,07/26/22 11:08:00 AM,58.9,7.02,,,,
5989,07/26/22 11:08:01 AM,58.9,7.00,,,,
5990,07/26/22 11:08:02 AM,58.9,7.00,,,,
5991,07/26/22 11:08:03 AM,58.9,7.02,,,,
5992,07/26/22 11:08:04 AM,58.9,7.02,,,,
5993,07/26/22 11:08:05 AM,58.8,6.99,,,,
5994,07/26/22 11:08:06 AM,58.9,7.02,,,,
5995,07/26/22 11:08:07 AM,58.9,7.00,,,,
5996,07/26/22 11:08:08 AM,58.9,7.00,,,,
5997,07/26/22 11:08:09 AM,58.9,7.00,,,,
5998,07/26/22 11:08:10 AM,58.9,7.02,,,,
5999,07/26/22 11:08:11 AM,58.8,7.00,,,,
6000,07/26/22 11:08:12 AM,58.9,7.02,,,,
6001,07/26/22 11:08:13 AM,58.9,6.99,,,,
6002,07/26/22 11:08:14 AM,58.9,7.02,,,,
6003,07/26/22 11:08:15 AM,58.8,7.02,,,,
6004,07/26/22 11:08:16 AM,58.8,7.00,,,,
6005,07/26/22 11:08:17 AM,58.9,7.02,,,,
6006,07/26/22 11:08:18 AM,58.9,6.99,,,,
6007,07/26/22 11:08:19 AM,58.9,7.00,,,,
6008,07/26/22 11:08:20 AM,58.9,7.00,,,,
6009,07/26/22 11:08:21 AM,58.9,7.00,,,,
6010,07/26/22 11:08:22 AM,58.9,7.02,,,,
6011,07/26/22 11:08:23 AM,58.9,7.00,,,,
6012,07/26/22 11:08:24 AM,58.9,7.02,,,,
6013,07/26/22 11:08:25 AM,58.9,7.00,,,,
6014,07/26/22 11:08:26 AM,58.9,7.00,,,,
6015,07/26/22 11:08:27 AM,58.9,7.00,,,,
6016,07/26/22 11:08:28 AM,58.8,7.00,,,,
6017,07/26/22 11:08:29 AM,58.9,7.02,,,,
6018,07/26/22 11:08:30 AM,58.9,7.00,,,,
6019,07/26/22 11:08:31 AM,58.9,7.02,,,,
6020,07/26/22 11:08:32 AM,58.8,7.00,,,,
6021,07/26/22 11:08:33 AM,58.8,6.99,,,,
6022,07/26/22 11:08:34 AM,58.9,7.00,,,,
6023,07/26/22 11:08:35 AM,58.9,7.00,,,,
6024,07/26/22 11:08:36 AM,58.8,7.00,,,,
6025,07/26/22 11:08:37 AM,58.9,6.99,,,,
6026,07/26/22 11:08:38 AM,58.9,7.02,,,,
6027,07/26/22 11:08:39 AM,58.9,7.00,,,,
6028,07/26/22 11:08:40 AM,58.8,7.00,,,,
6029,07/26/22 11:08:41 AM,58.8,7.00,,,,
6030,07/26/22 11:08:42 AM,58.8,7.00,,,,
6031,07/26/22 11:08:43 AM,58.9,7.02,,,,
6032,07/26/22 11:08:44 AM,58.8,7.02,,,,
6033,07/26/22 11:08:45 AM,58.9,6.99,,,,
6034,07/26/22 11:08:46 AM,58.9,7.00,,,,
6035,07/26/22 11:08:47 AM,58.8,6.99,,,,
6036,07/26/22 11:08:48 AM,58.8,7.00,,,,
6037,07/26/22 11:08:49 AM,58.9,6.99,,,,
6038,07/26/22 11:08:50 AM,58.9,6.99,,,,
6039,07/26/22 11:08:51 AM,58.9,7.00,,,,
6040,07/26/22 11:08:52 AM,58.9,6.99,,,,
6041,07/26/22 11:08:53 AM,58.9,6.99,,,,
6042,07/26/22 11:08:54 AM,58.9,6.99,,,,
6043,07/26/22 11:08:55 AM,58.8,6.99,,,,
6044,07/26/22 11:08:56 AM,58.8,6.99,,,,
6045,07/26/22 11:08:57 AM,58.7,7.02,,,,
6046,07/26/22 11:08:58 AM,58.7,7.02,,,,
6047,07/26/22 11:08:59 AM,58.8,7.00,,,,
6048,07/26/22 11:09:00 AM,58.9,7.00,,,,
6049,07/26/22 11:09:01 AM,58.8,7.00,,,,
6050,07/26/22 11:09:02 AM,58.9,7.00,,,,
6051,07/26/22 11:09:03 AM,58.9,7.00,,,,
6052,07/26/22 11:09:04 AM,58.8,7.00,,,,
6053,07/26/22 11:09:05 AM,58.8,7.00,,,,
6054,07/26/22 11:09:06 AM,58.8,7.00,,,,
6055,07/26/22 11:09:07 AM,58.8,6.99,,,,
6056,07/26/22 11:09:08 AM,58.8,7.00,,,,
6057,07/26/22 11:09:09 AM,58.8,7.00,,,,
6058,07/26/22 11:09:10 AM,58.8,7.00,,,,
6059,07/26/22 11:09:11 AM,58.8,6.99,,,,
6060,07/26/22 11:09:12 AM,58.9,7.00,,,,
6061,07/26/22 11:09:13 AM,58.9,7.00,,,,
6062,07/26/22 11:09:14 AM,58.9,6.99,,,,
6063,07/26/22 11:09:15 AM,58.9,7.00,,,,
6064,07/26/22 11:09:16 AM,58.9,7.00,,,,
6065,07/26/22 11:09:17 AM,58.9,6.99,,,,
6066,07/26/22 11:09:18 AM,58.8,6.99,,,,
6067,07/26/22 11:09:19 AM,58.9,7.00,,,,
6068,07/26/22 11:09:20 AM,58.9,7.00,,,,
6069,07/26/22 11:09:21 AM,58.8,7.00,,,,
6070,07/26/22 11:09:22 AM,58.8,7.00,,,,
6071,07/26/22 11:09:23 AM,58.9,6.99,,,,
6072,07/26/22 11:09:24 AM,58.8,6.99,,,,
6073,07/26/22 11:09:25 AM,58.9,6.98,,,,
6074,07/26/22 11:09:26 AM,58.8,7.00,,,,
6075,07/26/22 11:09:27 AM,58.9,6.99,,,,
6076,07/26/22 11:09:28 AM,58.9,6.99,,,,
6077,07/26/22 11:09:29 AM,58.8,6.99,,,,
6078,07/26/22 11:09:30 AM,58.9,6.99,,,,
6079,07/26/22 11:09:31 AM,58.8,7.00,,,,
6080,07/26/22 11:09:32 AM,58.8,6.99,,,,
6081,07/26/22 11:09:33 AM,58.8,6.99,,,,
6082,07/26/22 11:09:34 AM,58.8,6.99,,,,
6083,07/26/22 11:09:35 AM,58.9,6.99,,,,
6084,07/26/22 11:09:36 AM,58.8,7.00,,,,
6085,07/26/22 11:09:37 AM,58.8,6.99,,,,
6086,07/26/22 11:09:38 AM,58.9,6.99,,,,
6087,07/26/22 11:09:39 AM,58.9,6.99,,,,
6088,07/26/22 11:09:40 AM,58.9,6.99,,,,
6089,07/26/22 11:09:41 AM,58.9,6.99,,,,
6090,07/26/22 11:09:42 AM,58.9,6.98,,,,
6091,07/26/22 11:09:43 AM,58.9,6.99,,,,
6092,07/26/22 11:09:44 AM,58.8,6.99,,,,
6093,07/26/22 11:09:45 AM,58.9,6.99,,,,
6094,07/26/22 11:09:46 AM,58.8,6.99,,,,
6095,07/26/22 11:09:47 AM,58.8,7.00,,,,
6096,07/26/22 11:09:48 AM,58.9,7.00,,,,
6097,07/26/22 11:09:49 AM,58.8,6.99,,,,
6098,07/26/22 11:09:50 AM,58.8,6.99,,,,
6099,07/26/22 11:09:51 AM,58.8,7.00,,,,
6100,07/26/22 11:09:52 AM,58.9,6.99,,,,
6101,07/26/22 11:09:53 AM,58.8,6.99,,,,
6102,07/26/22 11:09:54 AM,58.8,6.99,,,,
6103,07/26/22 11:09:55 AM,58.8,7.00,,,,
6104,07/26/22 11:09:56 AM,58.8,6.99,,,,
6105,07/26/22 11:09:57 AM,58.9,6.99,,,,
6106,07/26/22 11:09:58 AM,58.9,6.98,,,,
6107,07/26/22 11:09:59 AM,58.9,7.00,,,,
6108,07/26/22 11:10:00 AM,58.9,6.99,,,,
6109,07/26/22 11:10:01 AM,58.9,6.99,,,,
6110,07/26/22 11:10:02 AM,58.8,6.98,,,,
6111,07/26/22 11:10:03 AM,58.9,6.99,,,,
6112,07/26/22 11:10:04 AM,58.9,6.99,,,,
6113,07/26/22 11:10:05 AM,58.8,6.99,,,,
6114,07/26/22 11:10:06 AM,58.9,7.00,,,,
6115,07/26/22 11:10:07 AM,58.8,7.00,,,,
6116,07/26/22 11:10:08 AM,58.8,7.00,,,,
6117,07/26/22 11:10:09 AM,58.9,6.99,,,,
6118,07/26/22 11:10:10 AM,58.9,6.99,,,,
6119,07/26/22 11:10:11 AM,58.9,6.99,,,,
6120,07/26/22 11:10:12 AM,58.8,6.99,,,,
6121,07/26/22 11:10:13 AM,58.9,6.99,,,,
6122,07/26/22 11:10:14 AM,58.8,7.00,,,,
6123,07/26/22 11:10:15 AM,58.9,6.98,,,,
6124,07/26/22 11:10:16 AM,58.9,6.99,,,,
6125,07/26/22 11:10:17 AM,58.9,6.98,,,,
6126,07/26/22 11:10:18 AM,58.9,7.00,,,,
6127,07/26/22 11:10:19 AM,58.9,6.99,,,,
6128,07/26/22 11:10:20 AM,58.9,6.99,,,,
6129,07/26/22 11:10:21 AM,58.9,6.99,,,,
6130,07/26/22 11:10:22 AM,58.8,6.98,,,,
6131,07/26/22 11:10:23 AM,58.8,6.99,,,,
6132,07/26/22 11:10:24 AM,58.8,6.98,,,,
6133,07/26/22 11:10:25 AM,58.8,6.98,,,,
6134,07/26/22 11:10:26 AM,58.8,6.99,,,,
6135,07/26/22 11:10:27 AM,58.8,6.99,,,,
6136,07/26/22 11:10:28 AM,58.9,6.99,,,,
6137,07/26/22 11:10:29 AM,58.8,6.99,,,,
6138,07/26/22 11:10:30 AM,58.9,6.98,,,,
6139,07/26/22 11:10:31 AM,58.9,6.99,,,,
6140,07/26/22 11:10:32 AM,58.8,6.99,,,,
6141,07/26/22 11:10:33 AM,58.8,6.99,,,,
6142,07/26/22 11:10:34 AM,58.9,6.99,,,,
6143,07/26/22 11:10:35 AM,58.8,6.99,,,,
6144,07/26/22 11:10:36 AM,58.8,6.99,,,,
6145,07/26/22 11:10:37 AM,58.8,6.99,,,,
6146,07/26/22 11:10:38 AM,58.9,6.99,,,,
6147,07/26/22 11:10:39 AM,58.9,7.00,,,,
6148,07/26/22 11:10:40 AM,58.8,6.99,,,,
6149,07/26/22 11:10:41 AM,58.9,6.98,,,,
6150,07/26/22 11:10:42 AM,58.8,6.99,,,,
6151,07/26/22 11:10:43 AM,58.8,6.99,,,,
6152,07/26/22 11:10:44 AM,58.8,6.99,,,,
6153,07/26/22 11:10:45 AM,58.8,6.99,,,,
6154,07/26/22 11:10:46 AM,58.9,7.00,,,,
6155,07/26/22 11:10:47 AM,58.8,6.99,,,,
6156,07/26/22 11:10:48 AM,58.8,6.99,,,,
6157,07/26/22 11:10:49 AM,58.8,6.99,,,,
6158,07/26/22 11:10:50 AM,58.8,6.98,,,,
6159,07/26/22 11:10:51 AM,58.7,6.99,,,,
6160,07/26/22 11:10:52 AM,58.9,6.99,,,,
6161,07/26/22 11:10:53 AM,58.8,6.99,,,,
6162,07/26/22 11:10:54 AM,58.8,6.99,,,,
6163,07/26/22 11:10:55 AM,58.8,6.98,,,,
6164,07/26/22 11:10:56 AM,58.9,6.99,,,,
6165,07/26/22 11:10:57 AM,58.8,6.99,,,,
6166,07/26/22 11:10:58 AM,58.8,6.99,,,,
6167,07/26/22 11:10:59 AM,58.8,6.99,,,,
6168,07/26/22 11:11:00 AM,58.8,6.99,,,,
6169,07/26/22 11:11:01 AM,58.8,6.99,,,,
6170,07/26/22 11:11:02 AM,58.8,6.99,,,,
6171,07/26/22 11:11:03 AM,58.8,6.99,,,,
6172,07/26/22 11:11:04 AM,58.8,6.99,,,,
6173,07/26/22 11:11:05 AM,58.8,7.00,,,,
6174,07/26/22 11:11:06 AM,58.8,6.99,,,,
6175,07/26/22 11:11:07 AM,58.8,7.00,,,,
6176,07/26/22 11:11:08 AM,58.9,6.99,,,,
6177,07/26/22 11:11:09 AM,58.8,6.98,,,,
6178,07/26/22 11:11:10 AM,58.8,6.99,,,,
6179,07/26/22 11:11:11 AM,58.8,6.99,,,,
6180,07/26/22 11:11:12 AM,58.9,6.99,,,,
6181,07/26/22 11:11:13 AM,58.8,6.99,,,,
6182,07/26/22 11:11:14 AM,58.8,7.00,,,,
6183,07/26/22 11:11:15 AM,58.7,6.98,,,,
6184,07/26/22 11:11:16 AM,58.8,6.99,,,,
6185,07/26/22 11:11:17 AM,58.9,6.99,,,,
6186,07/26/22 11:11:18 AM,58.8,7.00,,,,
6187,07/26/22 11:11:19 AM,58.8,7.00,,,,
6188,07/26/22 11:11:20 AM,58.8,7.00,,,,
6189,07/26/22 11:11:21 AM,58.8,6.98,,,,
6190,07/26/22 11:11:22 AM,58.9,6.99,,,,
6191,07/26/22 11:11:23 AM,58.8,7.00,,,,
6192,07/26/22 11:11:24 AM,58.8,6.99,,,,
6193,07/26/22 11:11:25 AM,58.8,6.99,,,,
6194,07/26/22 11:11:26 AM,58.8,6.98,,,,
6195,07/26/22 11:11:27 AM,58.8,6.99,,,,
6196,07/26/22 11:11:28 AM,58.8,6.99,,,,
6197,07/26/22 11:11:29 AM,58.8,6.99,,,,
6198,07/26/22 11:11:30 AM,58.8,6.99,,,,
6199,07/26/22 11:11:31 AM,58.9,6.99,,,,
6200,07/26/22 11:11:32 AM,58.9,6.98,,,,
6201,07/26/22 11:11:33 AM,58.8,6.99,,,,
6202,07/26/22 11:11:34 AM,58.8,6.99,,,,
6203,07/26/22 11:11:35 AM,58.8,6.99,,,,
6204,07/26/22 11:11:36 AM,58.9,6.99,,,,
6205,07/26/22 11:11:37 AM,58.9,6.99,,,,
6206,07/26/22 11:11:38 AM,58.8,6.99,,,,
6207,07/26/22 11:11:39 AM,58.8,7.00,,,,
6208,07/26/22 11:11:40 AM,58.8,7.00,,,,
6209,07/26/22 11:11:41 AM,58.8,6.99,,,,
6210,07/26/22 11:11:42 AM,58.8,7.00,,,,
6211,07/26/22 11:11:43 AM,58.8,6.99,,,,
6212,07/26/22 11:11:44 AM,58.9,6.98,,,,
6213,07/26/22 11:11:45 AM,58.8,6.99,,,,
6214,07/26/22 11:11:46 AM,58.8,6.99,,,,
6215,07/26/22 11:11:47 AM,58.8,7.00,,,,
6216,07/26/22 11:11:48 AM,58.8,7.00,,,,
6217,07/26/22 11:11:49 AM,58.9,6.99,,,,
6218,07/26/22 11:11:50 AM,58.8,6.99,,,,
6219,07/26/22 11:11:51 AM,58.9,7.00,,,,
6220,07/26/22 11:11:52 AM,58.8,6.99,,,,
6221,07/26/22 11:11:53 AM,58.8,6.99,,,,
6222,07/26/22 11:11:54 AM,58.9,6.99,,,,
6223,07/26/22 11:11:55 AM,58.8,6.99,,,,
6224,07/26/22 11:11:56 AM,58.8,7.00,,,,
6225,07/26/22 11:11:57 AM,58.8,6.98,,,,
6226,07/26/22 11:11:58 AM,58.8,6.99,,,,
6227,07/26/22 11:11:59 AM,58.8,7.00,,,,
6228,07/26/22 11:12:00 AM,58.8,6.98,,,,
6229,07/26/22 11:12:01 AM,58.8,7.00,,,,
6230,07/26/22 11:12:02 AM,58.8,6.99,,,,
6231,07/26/22 11:12:03 AM,58.8,7.00,,,,
6232,07/26/22 11:12:04 AM,58.8,6.99,,,,
6233,07/26/22 11:12:05 AM,58.8,6.99,,,,
6234,07/26/22 11:12:06 AM,58.8,6.99,,,,
6235,07/26/22 11:12:07 AM,58.8,6.98,,,,
6236,07/26/22 11:12:08 AM,58.8,6.98,,,,
6237,07/26/22 11:12:09 AM,58.9,6.99,,,,
6238,07/26/22 11:12:10 AM,58.8,7.00,,,,
6239,07/26/22 11:12:11 AM,58.8,6.99,,,,
6240,07/26/22 11:12:12 AM,58.8,6.99,,,,
6241,07/26/22 11:12:13 AM,58.8,6.99,,,,
6242,07/26/22 11:12:14 AM,58.9,7.00,,,,
6243,07/26/22 11:12:15 AM,58.9,7.00,,,,
6244,07/26/22 11:12:16 AM,58.7,6.99,,,,
6245,07/26/22 11:12:17 AM,58.7,7.00,,,,
6246,07/26/22 11:12:18 AM,58.8,6.98,,,,
6247,07/26/22 11:12:19 AM,58.8,6.98,,,,
6248,07/26/22 11:12:20 AM,58.8,6.99,,,,
