"DateTime","AirPress_kpa","AirTemp_C","Stn01_WL_m","Stn01_WLTemp_C","Stn01_EC_uS","Stn01_ECTemp_C","Stn01_DO_mg.L","Stn01_DOTemp_C","Stn02_DO_mg.L","Stn02_DOTemp_C","Stn03_WL_m","Stn03_WLTemp_C","Stn04_DO_mg.L","Stn04_DOTemp_C","Stn01_CO2_ppm","Stn02_CO2_ppm","Stn03_CO2_ppm","Stn04_CO2_ppm"
2019-07-27 19:30:00,62.5093,6.08,0.1764,7.452,7.7,8.02777777777778,5.72,7.92222222222222,5.83,7.92222222222222,0.20846136,7.607,7.08,7.93888888888889,2791.40699759321,2623.77290444016,2510.76956485931,901.781617184937
2019-07-27 19:45:00,62.5181,6.079,0.1765,7.316,7.7,7.9,5.67,7.77777777777778,5.76,7.8,0.210082714,7.48,7.12,7.82222222222222,2848.88173278534,2651.4789040569,2568.47998743245,871.11475556297
2019-07-27 20:00:00,62.5267,6.076,0.1773,7.187,7.7,7.77777777777778,5.61,7.63888888888889,5.71,7.66111111111111,0.209705418,7.337,7.16,7.67777777777778,2839.73743457352,2658.89099795068,2581.91916748724,870.603713494251
2019-07-27 20:15:00,62.5361,6.074,0.178,7.089,7.7,7.66111111111111,5.54,7.53888888888889,5.66,7.53888888888889,0.209440291,7.225,7.18,7.56111111111111,2935.39994206553,2699.37287293253,2632.89689460076,862.693876103229
2019-07-27 20:30:00,62.5489,6.072,0.1766,6.995,7.7,7.57777777777778,5.48,7.43888888888889,5.58,7.46111111111111,0.208186035,7.128,7.22,7.46111111111111,2919.42769751473,2765.61641728762,2654.364568968,899.721323658633
2019-07-27 20:45:00,62.5636,6.07,0.1766,6.898,7.7,7.47777777777778,5.41,7.33888888888889,5.53,7.36111111111111,0.207196907,7.032,7.23,7.36111111111111,2955.51549742572,2789.82750741852,2660.71028998048,884.415622335726
2019-07-27 21:00:00,62.5775,6.069,0.1757,6.8,7.7,7.37777777777778,5.35,7.23888888888889,5.47,7.26111111111111,0.205932454,6.936,7.25,7.26111111111111,2976.8148561452,2824.61680334981,2697.03902380073,876.630941346017
2019-07-27 21:15:00,62.5924,6.067,0.1758,6.717,7.7,7.32222222222222,5.3,7.16111111111111,5.42,7.16111111111111,0.206962371,6.841,7.29,7.16111111111111,2982.09379164655,2874.73841514728,2724.88820211704,890.900520254408
2019-07-27 21:30:00,62.604,6.065,0.176,6.597,7,7.17777777777778,5.26,7.03888888888889,5.37,7.06111111111111,0.207890316,6.743,7.28,7.06111111111111,3017.33359862957,2886.20996570147,2700.69982593388,912.650286005241
2019-07-27 21:45:00,62.5988,6.061,0.1762,6.509,7.7,7.08888888888889,5.24,6.93888888888889,5.35,6.96111111111111,0.206982766,6.638,7.32,6.96111111111111,3076.46002792933,2921.51966816921,2752.42610246947,890.162163044929
2019-07-27 22:00:00,62.6007,6.06,0.1759,6.422,7.7,7,5.2,6.86111111111111,5.31,6.86111111111111,0.207941302,6.549,7.34,6.86111111111111,3104.71778970079,2917.09455636635,2788.28971760898,889.721285058139
2019-07-27 22:15:00,62.5999,6.057,0.176,6.313,7.7,6.88888888888889,5.15,6.76111111111111,5.28,6.76111111111111,0.206972568,6.453,7.34,6.77777777777778,3089.26457425176,2937.40674939697,2802.67014989346,867.227284097179
2019-07-27 22:30:00,62.5939,6.055,0.1765,6.237,7.7,6.81111111111111,5.11,6.67777777777778,5.25,6.67777777777778,0.208104458,6.363,7.38,6.67777777777778,3065.69978428473,2960.03731599143,2823.86667023315,889.201757820451
2019-07-27 22:45:00,62.6032,6.054,0.175,6.166,7.7,6.75,5.06,6.6,5.2,6.6,0.206105806,6.282,7.39,6.6,3162.02646748481,3026.6173340537,2823.50363390703,866.76725520466
2019-07-27 23:00:00,62.6081,6.053,0.1755,6.102,7.7,6.67777777777778,5.04,6.53888888888889,5.16,6.53888888888889,0.208624515,6.216,7.4,6.52222222222222,3174.68298751039,3012.60315348761,2836.39709539862,888.465145216607
2019-07-27 23:15:00,62.6089,6.052,0.176,6.018,7,6.6,5,6.46111111111111,5.14,6.46111111111111,0.20656468,6.149,7.41,6.46111111111111,3204.62743536293,3051.45962754744,2836.57857677717,888.521991939374
2019-07-27 23:30:00,62.602,6.049,0.1764,5.948,7.7,6.52777777777778,5,6.37777777777778,5.12,6.37777777777778,0.207472231,6.072,7.42,6.37777777777778,3218.50916943182,3035.65622354724,2887.73859659182,910.548206132558
2019-07-27 23:45:00,62.5952,6.048,0.1765,5.899,7.7,6.47777777777778,4.96,6.32222222222222,5.1,6.32222222222222,0.204147944,6.017,7.47,6.32222222222222,3279.3522280295,3084.52449928943,2926.13401752746,873.750310189267
2019-07-28 00:00:00,62.579,6.048,0.1772,5.856,7.7,6.43888888888889,4.93,6.27777777777778,5.06,6.27777777777778,0.205963046,5.966,7.46,6.26111111111111,3293.53983001122,3095.77874766743,2947.82966726738,873.56869080433
2019-07-28 00:15:00,62.5751,6.048,0.1767,5.812,7.7,6.38888888888889,4.89,6.23888888888889,5.03,6.23888888888889,0.20718671,5.925,7.47,6.22222222222222,3292.63759758327,3148.44534161687,2961.8873197222,873.329385363509
2019-07-28 00:30:00,62.5536,6.049,0.1775,5.769,7.7,6.37777777777778,4.85,6.2,4.98,6.17777777777778,0.207706767,5.879,7.45,6.16111111111111,3337.54091752693,3179.95546663256,2991.8935841973,888.276480277211
2019-07-28 00:45:00,62.5377,6.049,0.1776,5.717,7.7,6.3,4.81,6.13888888888889,4.95,6.13888888888889,0.205616341,5.832,7.47,6.12222222222222,3331.4480612822,3209.49326618169,3030.2792075279,888.634025275052
2019-07-28 01:00:00,62.5302,6.049,0.1773,5.66,7.7,6.26111111111111,4.78,6.07777777777778,4.92,6.07777777777778,0.20529003,5.781,7.48,6.07777777777778,3376.01497358504,3215.39399686822,3007.92523527566,873.748368714191
2019-07-28 01:15:00,62.5133,6.05,0.1775,5.621,7.7,6.2,4.75,6.03888888888889,4.9,6.03888888888889,0.204178536,5.734,7.49,6.03888888888889,3384.35723005321,3228.15612712767,3038.48335928953,881.420509365505
2019-07-28 01:30:00,62.5023,6.05,0.1777,5.573,7.7,6.15,4.72,6,4.87,6,0.207462034,5.694,7.51,5.97777777777778,3375.31104192298,3257.84426997941,3029.60187132955,888.435395396028
2019-07-28 01:45:00,62.4942,6.05,0.1771,5.522,7.7,6.11111111111111,4.7,5.93888888888889,4.85,5.93888888888889,0.204474254,5.64,7.49,5.93888888888889,3413.82675032888,3294.82625358539,3067.98155666811,903.660022145879
2019-07-28 02:00:00,62.481,6.05,0.1771,5.476,7.7,6.06111111111111,4.68,5.9,4.83,5.9,0.206615666,5.594,7.51,5.9,3420.28053203564,3308.74964512143,3037.35782029687,881.094006622224
2019-07-28 02:15:00,62.4625,6.05,0.1774,5.415,8.1,5.98888888888889,4.67,5.83888888888889,4.81,5.83888888888889,0.205616341,5.546,7.51,5.83888888888889,3421.21154843513,3311.13778557243,3038.18460333859,866.459011723245
2019-07-28 02:30:00,62.454,6.05,0.1768,5.36,7.7,5.95,4.66,5.77777777777778,4.8,5.77777777777778,0.206085412,5.483,7.53,5.8,3428.08352579095,3313.56620193589,3059.99212768541,881.188498495069
2019-07-28 02:45:00,62.4498,6.048,0.1762,5.297,7.7,5.87222222222222,4.65,5.72222222222222,4.79,5.72222222222222,0.208991614,5.431,7.53,5.73888888888889,3418.70350806345,3341.41108092462,3058.25324688719,910.415608125592
2019-07-28 03:00:00,62.4446,6.046,0.1761,5.235,7.7,5.81111111111111,4.65,5.66111111111111,4.8,5.66111111111111,0.206523892,5.36,7.55,5.67777777777778,3434.27749033682,3309.39467250639,3096.05319204607,910.603880013549
2019-07-28 03:15:00,62.4252,6.044,0.1761,5.176,7.7,5.73888888888889,4.65,5.6,4.79,5.6,0.208247218,5.302,7.57,5.62222222222222,3411.40007392024,3353.42856939611,3073.23296419612,903.017666625947
2019-07-28 03:30:00,62.4174,6.043,0.1758,5.115,7.7,5.7,4.63,5.53888888888889,4.78,5.53888888888889,0.206921582,5.242,7.56,5.56111111111111,3456.37803598383,3361.23472660622,3110.74023238545,895.685060937746
2019-07-28 03:45:00,62.4127,6.042,0.1752,5.062,7.7,5.62777777777778,4.63,5.47777777777778,4.78,5.47777777777778,0.204739382,5.187,7.58,5.5,3501.72089544873,3358.97558506101,3096.53238419193,881.006212549203
2019-07-28 04:00:00,62.4133,6.042,0.1755,5.023,7.7,5.62222222222222,4.62,5.43888888888889,4.77,5.43888888888889,0.204769973,5.139,7.6,5.46111111111111,3508.50040702951,3365.78174640458,3125.68733295743,895.708260692915
2019-07-28 04:15:00,62.4185,6.041,0.1742,4.996,7.7,5.57777777777778,4.6,5.4,4.75,5.4,0.204280508,5.111,7.58,5.42222222222222,3500.69267061229,3381.77317437068,3117.92054208462,895.612456069598
2019-07-28 04:30:00,62.4146,6.04,0.1748,4.964,7.7,5.53888888888889,4.57,5.37777777777778,4.73,5.37777777777778,0.205432791,5.081,7.6,5.37777777777778,3529.63104116295,3412.22436653058,3124.6523217032,902.842466318523
2019-07-28 04:45:00,62.4077,6.04,0.175,4.929,7.7,5.51111111111111,4.56,5.33888888888889,4.71,5.33888888888889,0.206717638,5.048,7.6,5.33888888888889,3536.32520958034,3408.54202973836,3161.14785016058,917.512948283975
2019-07-28 05:00:00,62.4087,6.039,0.1753,4.9,7.7,5.47222222222222,4.55,5.32222222222222,4.7,5.32222222222222,0.206656455,5.018,7.6,5.3,3558.20664147231,3455.69463384743,3108.78805731976,887.694558780671
2019-07-28 05:15:00,62.4124,6.039,0.1746,4.863,7.7,5.45,4.53,5.27777777777778,4.69,5.27777777777778,0.205891665,4.984,7.6,5.27777777777778,3528.27226091632,3442.10813833395,3168.01709322276,909.922846236315
2019-07-28 05:30:00,62.4225,6.04,0.1741,4.831,7.7,5.41111111111111,4.53,5.23888888888889,4.69,5.23888888888889,0.20445386,4.947,7.62,5.23888888888889,3535.45190553664,3467.11964181618,3145.51235713186,917.286366247426
2019-07-28 05:45:00,62.4338,6.04,0.1738,4.793,7.7,5.37222222222222,4.54,5.2,4.69,5.2,0.207094935,4.915,7.62,5.22222222222222,3518.13413678144,3454.303011093,3165.57850071157,909.222429864402
2019-07-28 06:00:00,62.4339,6.039,0.1748,4.77,7.7,5.36111111111111,4.53,5.17777777777778,4.69,5.17777777777778,0.205137072,4.886,7.61,5.17777777777778,3489.12835536112,3469.82679424636,3136.50368114909,924.247830303105
2019-07-28 06:15:00,62.4335,6.038,0.1745,4.731,7.7,5.32222222222222,4.53,5.13888888888889,4.69,5.13888888888889,0.205065692,4.855,7.63,5.16111111111111,3451.68455111176,3472.46888819372,3091.67014094204,909.314747335893
2019-07-28 06:30:00,62.441,6.037,0.1748,4.698,7.7,5.27777777777778,4.55,5.12222222222222,4.7,5.1,0.205575552,4.818,7.64,5.12222222222222,3376.34166375019,3459.45161239635,3083.2306841499,909.015063317359
2019-07-28 06:45:00,62.4733,6.037,0.1735,4.677,7.7,5.27777777777778,4.57,5.07777777777778,4.73,5.07777777777778,0.206350539,4.789,7.64,5.1,3351.62841171053,3455.43991118829,3051.31657393559,930.595941747062
2019-07-28 07:00:00,62.4976,6.036,0.1722,4.668,7.7,5.25,4.63,5.07777777777778,4.78,5.07777777777778,0.205361411,4.78,7.65,5.06111111111111,3321.09883772926,3418.95264276949,3013.45240521639,922.939297538599
2019-07-28 07:15:00,62.4832,6.036,0.1754,4.665,7.7,5.25,4.7,5.06111111111111,4.85,5.06111111111111,0.206472906,4.77,7.65,5.03888888888889,3269.26865282539,3398.26020511374,2969.02969491286,908.130181340387
2019-07-28 07:30:00,62.5061,6.035,0.1742,4.682,7.7,5.27777777777778,4.79,5.07777777777778,4.92,5.06111111111111,0.203495323,4.776,7.64,5.03888888888889,3247.42008521585,3352.70174094659,2939.7307392422,923.068037920943
2019-07-28 07:45:00,62.5098,6.036,0.1755,4.701,7.7,5.28888888888889,4.87,5.1,5.02,5.07777777777778,0.204882142,4.793,7.64,5.03888888888889,3202.26093441536,3279.35240135498,2902.04897181392,908.048528856206
2019-07-28 08:00:00,62.5398,6.036,0.1744,4.749,7.7,5.33888888888889,4.95,5.13888888888889,5.1,5.12222222222222,0.203964394,4.825,7.64,5.06111111111111,3127.4637573313,3254.933844123,2864.37142703447,907.853815812994
2019-07-28 08:15:00,62.548,6.037,0.1751,4.783,7.7,5.37222222222222,5.01,5.17777777777778,5.16,5.16111111111111,0.203372957,4.865,7.65,5.1,3083.3251793458,3222.66775956624,2812.7930422157,922.774001991713
2019-07-28 08:30:00,62.5542,6.038,0.1759,4.845,7.7,5.45,5.1,5.22222222222222,5.25,5.2,0.203852225,4.909,7.62,5.12222222222222,3038.81552341376,3166.29754049355,2790.52205991531,922.762274792713
2019-07-28 08:45:00,62.5568,6.04,0.1779,4.94,7.7,5.55,5.22,5.32222222222222,5.35,5.27777777777778,0.205310425,4.993,7.61,5.16111111111111,2979.63201829647,3111.56597333546,2768.38944983515,915.384463332372
2019-07-28 09:00:00,62.5605,6.042,0.1782,5.058,7.7,5.67222222222222,5.33,5.43888888888889,5.46,5.4,0.204219324,5.104,7.59,5.23888888888889,2929.23854701698,3087.93653412119,2703.05683642453,908.434739264759
2019-07-28 09:15:00,62.564,6.044,0.1799,5.148,8.1,5.75,5.43,5.53888888888889,5.56,5.5,0.206116004,5.216,7.55,5.33888888888889,2870.07289276487,3030.26300770988,2673.54335359621,923.318023641411
2019-07-28 09:30:00,62.5565,6.046,0.1822,5.254,7.7,5.87222222222222,5.53,5.62222222222222,5.67,5.57777777777778,0.204769973,5.287,7.52,5.42222222222222,2834.63505377176,2990.46577662309,2623.15050133067,916.433060578042
2019-07-28 09:45:00,62.5537,6.048,0.1824,5.411,7.7,6.06111111111111,5.64,5.77777777777778,5.76,5.73888888888889,0.205137072,5.431,7.49,5.52222222222222,2813.79347706714,2922.18763212039,2579.92937541117,924.320020830764
2019-07-28 10:00:00,62.5599,6.05,0.184,5.593,7.7,6.22777777777778,5.74,5.96111111111111,5.87,5.92222222222222,0.207676175,5.61,7.45,5.66111111111111,2725.12449902093,2925.6104975865,2520.92579677822,924.463215607917
2019-07-28 10:15:00,62.5504,6.052,0.1858,5.751,7.7,6.36111111111111,5.82,6.13888888888889,5.95,6.1,0.211836633,5.799,7.41,5.8,2703.35503198277,2844.46422321264,2521.39844329162,909.78294345574
2019-07-28 10:30:00,62.5729,6.053,0.1842,5.852,7.7,6.47777777777778,5.9,6.23888888888889,6.04,6.2,0.211061646,5.907,7.36,5.96111111111111,2681.48701536538,2782.50702480851,2506.93038140115,917.350821046052
2019-07-28 10:45:00,62.5761,6.054,0.1852,6.117,7.7,6.76111111111111,6.02,6.46111111111111,6.14,6.37777777777778,0.211755055,6.047,7.32,6.07777777777778,2637.82967113363,2771.57878121928,2440.9212590631,917.66750530987
2019-07-28 11:00:00,62.5645,6.055,0.1897,6.416,7.7,7.12222222222222,6.12,6.72222222222222,6.24,6.63888888888889,0.218077319,6.312,7.28,6.26111111111111,2601.09312769788,2700.67783601545,2433.87999806016,940.109373296518
2019-07-28 11:15:00,62.5734,6.056,0.1888,6.844,7.7,7.51111111111111,6.19,7.16111111111111,6.31,7.03888888888889,0.219178617,6.729,7.22,6.5,2566.97087053518,2657.74491291352,2392.11923152771,926.341661975738
2019-07-28 11:30:00,62.5753,6.058,0.1906,7.239,7.7,7.92777777777778,6.26,7.53888888888889,6.38,7.43888888888889,0.222247974,7.104,7.16,6.83888888888889,2516.99837077255,2656.99709672084,2356.89344482104,912.225740886501
2019-07-28 11:45:00,62.5773,6.06,0.1897,7.683,8.1,8.42777777777778,6.32,7.96111111111111,6.45,7.83888888888889,0.22339006,7.514,7.08,7.2,2490.33787245347,2599.19695310562,2337.48779345557,913.372423280089
2019-07-28 12:00:00,62.5807,6.062,0.188,8.221,7.7,8.91111111111111,6.36,8.52222222222222,6.48,8.4,0.225245951,8.068,6.99,7.57777777777778,2457.07205983424,2581.04590844593,2296.50352096969,929.803864587728
2019-07-28 12:15:00,62.5653,6.062,0.1913,8.528,7.7,9.17222222222222,6.39,8.87777777777777,6.5,8.77777777777778,0.226367643,8.46,6.88,8.03888888888889,2445.70968950698,2560.88990118407,2262.46844365707,931.164698298529
2019-07-28 12:30:00,62.55,6.061,0.1926,8.738,7.7,9.42222222222222,6.43,9.1,6.52,9.02222222222222,0.226479812,8.66,6.81,8.4,2395.58755627037,2518.36141852923,2249.60643956015,947.005705838132
2019-07-28 12:45:00,62.5428,6.061,0.1917,8.99,7.7,9.66111111111111,6.46,9.36111111111111,6.55,9.27777777777778,0.226163699,8.947,6.71,8.66111111111111,2360.93963628197,2458.375240319,2214.78623022642,955.618424209369
2019-07-28 13:00:00,62.5337,6.061,0.1938,9.422,7.7,10.1,6.49,9.76111111111111,6.6,9.66111111111111,0.225062401,9.312,6.71,8.93888888888889,2364.73202974312,2456.31847660936,2225.85094228202,934.632183184185
2019-07-28 13:15:00,62.5166,6.061,0.1934,9.578,7.7,10.2777777777778,6.49,9.96111111111111,6.57,9.9,0.218464813,9.57,6.66,9.26111111111111,2347.35530240426,2439.14291358801,2193.1220213168,944.208623242737
2019-07-28 13:30:00,62.5057,6.061,0.1941,9.894,8.1,10.5722222222222,6.5,10.2777777777778,6.6,10.2,0.223216708,9.845,6.63,9.52222222222222,2348.32651667755,2416.06670465863,2163.92267161794,937.072600404984
2019-07-28 13:45:00,62.4903,6.06,0.1936,10.119,8.1,10.7888888888889,6.5,10.5222222222222,6.59,10.4388888888889,0.22364499,10.095,6.63,9.77777777777778,2305.60640127727,2386.98074485176,2173.74982604082,960.669333865527
2019-07-28 14:00:00,62.4714,6.059,0.194,10.225,8.1,10.9111111111111,6.49,10.6388888888889,6.57,10.6,0.22415485,10.254,6.55,10.0222222222222,2337.56571957227,2340.58193340398,2137.74155322174,961.418158856338
2019-07-28 14:15:00,62.4604,6.059,0.1905,10.488,8.1,11.1388888888889,6.5,10.8777777777778,6.6,10.8,0.223012764,10.429,6.47,10.1777777777778,2332.27566534139,2342.84261010345,2162.44976737964,954.798937429404
2019-07-28 14:30:00,62.4527,6.058,0.1911,10.512,8.1,11.1722222222222,6.48,10.9388888888889,6.55,10.9,0.225368317,10.544,6.52,10.3611111111111,2317.56103505113,2332.65915254332,2147.707213264,962.504990127098
2019-07-28 14:45:00,62.4382,6.057,0.1923,10.813,7.7,11.4777777777778,6.48,11.2222222222222,6.57,11.1388888888889,0.220647014,10.772,6.36,10.5222222222222,2306.51099721431,2336.76032176794,2136.35854660014,956.634889008559
2019-07-28 15:00:00,62.4333,6.057,0.1932,11.161,7.7,11.8888888888889,6.48,11.5222222222222,6.57,11.4222222222222,0.223869329,11.055,6.4,10.7222222222222,2315.41182181021,2304.81843439016,2160.29436315953,942.054809854154
2019-07-28 15:15:00,62.4219,6.058,0.1935,11.371,8,12.0388888888889,6.46,11.7777777777778,6.54,11.7222222222222,0.220320703,11.368,6.29,10.9777777777778,2304.48167520695,2312.06220703329,2141.50024094067,951.3567442055
2019-07-28 15:30:00,62.4192,6.056,0.1926,11.353,7.7,12.0222222222222,6.42,11.8222222222222,6.49,11.7777777777778,0.218169094,11.408,6.32,11.2222222222222,2320.83532693594,2273.81186606338,2150.18567054359,959.430290383648
2019-07-28 15:45:00,62.42,6.054,0.192,11.187,8,11.8222222222222,6.36,11.7,6.44,11.7222222222222,0.219851632,11.364,6.31,11.3,2335.00900100933,2272.84317695648,2141.68845060109,966.602752041199
2019-07-28 16:00:00,62.4098,6.051,0.1902,11.017,7.7,11.6611111111111,6.33,11.5388888888889,6.42,11.5611111111111,0.217292135,11.189,6.25,11.2611111111111,2380.34919148536,2283.31584864774,2164.29838907347,951.381603603225
2019-07-28 16:15:00,62.4111,6.049,0.1893,10.875,8,11.5,6.33,11.3777777777778,6.41,11.4,0.215884921,11.027,6.36,11.1388888888889,2394.61486672033,2297.61780882786,2178.64485500663,951.025841055068
2019-07-28 16:30:00,62.4095,6.047,0.1879,10.648,7.7,11.2777777777778,6.29,11.1611111111111,6.35,11.1777777777778,0.211979394,10.818,6.34,11.0222222222222,2454.96892420596,2294.33515509125,2239.0225836508,913.036281996351
2019-07-28 16:45:00,62.4115,6.045,0.185,10.437,7.7,11.0388888888889,6.26,10.9611111111111,6.32,10.9777777777778,0.210602772,10.621,6.42,10.8388888888889,2491.57398759961,2284.06904151989,2237.8726849109,927.713718787089
2019-07-28 17:00:00,62.415,6.042,0.1829,10.187,7.7,10.7888888888889,6.21,10.7222222222222,6.26,10.7388888888889,0.207614992,10.391,6.46,10.6611111111111,2551.12371298437,2314.93659178226,2289.95526165511,927.337254719839
2019-07-28 17:15:00,62.418,6.04,0.1793,9.924,8.1,10.5277777777778,6.13,10.4388888888889,6.18,10.4777777777778,0.203862422,10.13,6.44,10.4388888888889,2603.09882099782,2386.6783957637,2326.89792865357,942.109893064617
2019-07-28 17:30:00,62.4163,6.038,0.1769,9.704,8.1,10.3111111111111,6.05,10.2222222222222,6.12,10.2388888888889,0.20223087,9.885,6.58,10.2222222222222,2677.19740988645,2417.04037344551,2386.03328479993,926.431307093477
2019-07-28 17:45:00,62.4264,6.035,0.1741,9.465,7.7,10.0611111111111,5.97,9.97777777777778,6.05,10.0222222222222,0.200874643,9.659,6.64,10,2773.43476366044,2474.17586273141,2437.14635226292,910.623675806765
2019-07-28 18:00:00,62.4272,6.033,0.1751,9.213,7.7,9.82222222222222,5.88,9.73888888888889,5.96,9.76111111111111,0.200436163,9.425,6.75,9.77777777777778,2854.35456498166,2506.99924755003,2503.2236462736,902.368705066952
2019-07-28 18:15:00,62.428,6.032,0.1718,8.951,7.7,9.53888888888889,5.77,9.46111111111111,5.87,9.5,0.199436838,9.164,6.8,9.56111111111111,2912.48286786175,2559.36318336452,2546.53618627808,924.298319463897
2019-07-28 18:30:00,62.4256,6.03,0.1712,8.698,8.1,9.27777777777778,5.67,9.22222222222222,5.76,9.26111111111111,0.196785566,8.912,6.84,9.32222222222222,2979.05978762605,2654.75707656802,2605.73457373367,901.259859800792
2019-07-28 18:45:00,62.4437,6.027,0.169,8.49,7.7,9.08888888888889,5.54,8.97777777777778,5.66,9,0.20132332,8.671,6.88,9.07777777777778,3041.33568459907,2737.20211613916,2676.22484127468,922.18718159254
2019-07-28 19:00:00,62.4406,6.024,0.1695,8.299,7.7,8.87777777777777,5.44,8.77777777777778,5.55,8.8,0.200211825,8.473,6.94,8.86111111111111,3100.06236567353,2809.61962947207,2742.65226283495,914.217420944984
2019-07-28 19:15:00,62.4476,6.02,0.168,8.117,7.7,8.72222222222222,5.34,8.6,5.46,8.62222222222223,0.201109178,8.28,6.96,8.66111111111111,3112.20186756896,2865.63128482437,2740.09077470746,905.846195753769
2019-07-28 19:30:00,62.4458,6.017,0.1694,7.989,7.7,8.57222222222222,5.26,8.46111111111111,5.37,8.46111111111111,0.200344388,8.126,7.06,8.47777777777778,3171.06789616213,2918.5847650933,2776.56300386708,890.453899751689
2019-07-28 19:45:00,62.4552,6.015,0.1687,7.846,8.1,8.43888888888889,5.19,8.32222222222222,5.31,8.32222222222222,0.201771996,7.988,7.1,8.33888888888889,3220.90083640111,2955.12020794284,2796.70294069794,897.197319230613
2019-07-28 20:00:00,62.4442,6.012,0.1698,7.698,8.1,8.27777777777778,5.11,8.16111111111111,5.25,8.17777777777778,0.201017404,7.851,7.1,8.17777777777778,3257.79410837447,3035.60354245769,2863.70611139369,882.006469433181
2019-07-28 20:15:00,62.4636,6.01,0.1677,7.572,7.7,8.17777777777778,5.05,8.03888888888889,5.18,8.03888888888889,0.1999365,7.706,7.13,8.06111111111111,3285.66771209571,3045.61892947685,2884.3361536548,896.432172592324
2019-07-28 20:30:00,62.4535,6.007,0.169,7.447,8.1,8.03888888888889,4.99,7.9,5.12,7.92222222222222,0.201415094,7.584,7.16,7.92222222222222,3306.50576161819,3125.0603207312,2912.87412333031,880.98509521573
2019-07-28 20:45:00,62.477,6.005,0.1673,7.334,8.1,7.93888888888889,4.93,7.77777777777778,5.07,7.8,0.199549007,7.463,7.14,7.77777777777778,3387.24254483746,3163.92434166012,2918.87383011989,903.014881975472
2019-07-28 21:00:00,62.4913,6.004,0.1669,7.226,7.7,7.82777777777778,4.88,7.67777777777778,5.02,7.67777777777778,0.198182582,7.359,7.17,7.67777777777778,3415.90263986148,3206.15423215069,2970.18727347604,895.176240051418
2019-07-28 21:15:00,62.5006,6.003,0.1669,7.148,7.7,7.75,4.83,7.6,4.96,7.6,0.198468104,7.27,7.21,7.56111111111111,3451.60489451044,3212.01409922989,2953.70527306804,894.721876125807
2019-07-28 21:30:00,62.4913,6.002,0.1671,7.03,8.1,7.62222222222222,4.78,7.47777777777778,4.92,7.5,0.19859047,7.176,7.25,7.46111111111111,3488.31486571075,3227.81409891519,3027.94713128755,872.078716427688
2019-07-28 21:45:00,62.5013,6,0.1668,6.935,8.1,7.52777777777778,4.72,7.37777777777778,4.88,7.37777777777778,0.197377003,7.061,7.25,7.37777777777778,3539.36683212802,3298.4205065582,3026.79467990652,886.712409317484
2019-07-28 22:00:00,62.4942,5.999,0.1664,6.854,7.7,7.45,4.69,7.3,4.84,7.3,0.196795763,6.973,7.25,7.27777777777778,3546.44874453526,3348.92501699153,3078.82628349422,909.058064263786
2019-07-28 22:15:00,62.5155,6,0.1654,6.785,8.1,7.4,4.65,7.22222222222222,4.8,7.22222222222222,0.196999707,6.904,7.24,7.2,3566.70841189653,3391.73781055821,3091.89502792289,901.023823131095
2019-07-28 22:30:00,62.514,6,0.1654,6.71,8.1,7.3,4.61,7.13888888888889,4.76,7.13888888888889,0.195847423,6.824,7.3,7.12222222222222,3596.31345499137,3413.88092213942,3129.01700813698,900.94754953526
2019-07-28 22:45:00,62.519,6,0.1643,6.636,8.1,7.22222222222222,4.57,7.07777777777778,4.72,7.06111111111111,0.196775368,6.756,7.3,7.06111111111111,3661.90217286844,3455.63992802932,3149.98319564091,915.47554321711
2019-07-28 23:00:00,62.5153,5.999,0.1645,6.55,8.1,7.12777777777778,4.53,6.97777777777778,4.69,6.97777777777778,0.195888212,6.675,7.3,7.02222222222222,3683.97318943078,3473.24693397043,3187.04779978139,907.916313419552
2019-07-28 23:15:00,62.5038,5.999,0.1647,6.483,8.1,7.06111111111111,4.49,6.92222222222222,4.65,6.92222222222222,0.196724382,6.605,7.34,6.93888888888889,3705.65544698579,3511.40737920025,3216.29973775682,900.265083390702
2019-07-28 23:30:00,62.5068,5.999,0.1648,6.403,8.1,7,4.46,6.83888888888889,4.63,6.83888888888889,0.195847423,6.526,7.33,6.87777777777778,3682.52572592083,3513.71217337355,3200.73483480137,907.559585597121
2019-07-28 23:45:00,62.5058,5.998,0.1657,6.331,8.1,6.92777777777778,4.43,6.76111111111111,4.59,6.76111111111111,0.19407311,6.454,7.3,6.82222222222222,3757.34114063049,3552.66689161802,3230.71579189401,915.058230074027
2019-07-29 00:00:00,62.4942,5.998,0.1653,6.246,8.1,6.82777777777778,4.4,6.67777777777778,4.56,6.67777777777778,0.19604117,6.384,7.33,6.76111111111111,3763.41225247019,3594.65606813324,3251.91673799756,914.718255808728
2019-07-29 00:15:00,62.4802,5.996,0.164,6.108,8.1,6.67777777777778,4.36,6.56111111111111,4.53,6.57777777777778,0.195684268,6.282,7.31,6.67777777777778,3800.40589038835,3606.27906691075,3274.02354211255,899.703162655787
2019-07-29 00:30:00,62.4741,5.993,0.1629,5.941,8.1,6.52777777777778,4.35,6.4,4.51,6.42222222222222,0.194807309,6.119,7.33,6.6,3843.84893426984,3587.09475302929,3317.65213841348,921.777365790923
2019-07-29 00:45:00,62.4701,5.99,0.1623,5.855,8.1,6.42777777777778,4.31,6.3,4.49,6.3,0.194990858,5.999,7.35,6.47777777777778,3857.25103239408,3630.44168735582,3316.3405878127,913.952130499563
